timestamp,price,volume
2025-01-03 11:23,101.46,1290
2025-01-03 11:24,101.19,2606
2025-01-03 11:25,101.57,1423
2025-01-03 11:26,101.11,1199
2025-01-03 11:27,101.05,1897
2025-01-03 11:28,100.95,1137
2025-01-03 11:29,100.41,1614
2025-01-03 11:30,101.17,1046
2025-01-03 11:31,101.39,2739
2025-01-03 11:32,101.25,2638
2025-01-03 11:33,101.45,1336
2025-01-03 11:34,102.20,2056
2025-01-03 11:35,101.85,1357
2025-01-03 11:36,101.42,1873
2025-01-03 11:37,101.28,2962
2025-01-03 11:38,100.41,2289
2025-01-03 11:39,100.62,1377
2025-01-03 11:40,100.90,1810
2025-01-03 11:41,101.58,1059
2025-01-03 11:42,101.50,1920
2025-01-03 11:43,100.46,2212
2025-01-03 11:44,100.42,1439
2025-01-03 11:45,100.44,1421
2025-01-03 11:46,100.30,2630
2025-01-03 11:47,101.07,1128
2025-01-03 11:48,100.28,2099
2025-01-03 11:49,99.86,1382
2025-01-03 11:50,99.64,1233
2025-01-03 11:51,99.89,1537
2025-01-03 11:52,99.61,2978
2025-01-03 11:53,99.10,2308
2025-01-03 11:54,98.91,1803
2025-01-03 11:55,99.37,2202
2025-01-03 11:56,99.72,1937
2025-01-03 11:57,100.02,2264
2025-01-03 11:58,100.37,2639
2025-01-03 11:59,101.03,1609
2025-01-03 12:00,101.62,2376
2025-01-03 12:01,101.29,1274
2025-01-03 12:02,101.15,1239
2025-01-03 12:03,101.49,1374
2025-01-03 12:04,101.29,1795
2025-01-03 12:05,101.49,1856
2025-01-03 12:06,100.95,1866
2025-01-03 12:07,100.58,1380
2025-01-03 12:08,99.96,2882
2025-01-03 12:09,100.01,2321
2025-01-03 12:10,100.29,1341
2025-01-03 12:11,100.16,2002
2025-01-03 12:12,100.09,2724
2025-01-03 12:13,100.40,1923
2025-01-03 12:14,99.67,2949
2025-01-03 12:15,98.98,1019
2025-01-03 12:16,98.66,1786
2025-01-03 12:17,98.69,2973
2025-01-03 12:18,98.01,1837
2025-01-03 12:19,97.74,2402
2025-01-03 12:20,96.95,1909
2025-01-03 12:21,96.99,2000
2025-01-03 12:22,97.31,2629
2025-01-03 12:23,97.87,2558
2025-01-03 12:24,97.90,1460
2025-01-03 12:25,98.03,2101
2025-01-03 12:26,97.82,2158
2025-01-03 12:27,98.66,2520
2025-01-03 12:28,98.74,2046
2025-01-03 12:29,98.17,1231
2025-01-03 12:30,97.81,2112
2025-01-03 12:31,97.64,2686
2025-01-03 12:32,98.26,2549
2025-01-03 12:33,98.22,1085
2025-01-03 12:34,98.26,1447
2025-01-03 12:35,97.72,1870
2025-01-03 12:36,98.47,2538
2025-01-03 12:37,99.04,1506
2025-01-03 12:38,98.47,1921
2025-01-03 12:39,100.30,1538
2025-01-03 12:40,99.76,1899
2025-01-03 12:41,100.51,2772
2025-01-03 12:42,101.38,1485
2025-01-03 12:43,101.34,1429
2025-01-03 12:44,101.59,1718
2025-01-03 12:45,100.97,2763
2025-01-03 12:46,100.80,1339
2025-01-03 12:47,100.11,2261
2025-01-03 12:48,100.33,1423
2025-01-03 12:49,100.59,2649
2025-01-03 12:50,101.03,1575
2025-01-03 12:51,101.20,2222
2025-01-03 12:52,100.77,2441
2025-01-03 12:53,100.66,1599
2025-01-03 12:54,100.56,2757
2025-01-03 12:55,100.95,2053
2025-01-03 12:56,101.70,1195
2025-01-03 12:57,101.63,1277
2025-01-03 12:58,102.48,2881
2025-01-03 12:59,102.28,1121
2025-01-03 13:00,103.28,1259
2025-01-03 13:01,103.23,2436
2025-01-03 13:02,103.49,2456
2025-01-03 13:03,103.20,1659
2025-01-03 13:04,103.61,2384
2025-01-03 13:05,102.86,1804
2025-01-03 13:06,102.20,1550
2025-01-03 13:07,102.25,2285
2025-01-03 13:08,101.78,2297
2025-01-03 13:09,102.06,2627
2025-01-03 13:10,102.22,2055
2025-01-03 13:11,102.07,2535
2025-01-03 13:12,101.86,1755
2025-01-03 13:13,103.02,1931
2025-01-03 13:14,103.44,1005
2025-01-03 13:15,103.30,2779
2025-01-03 13:16,103.43,2496
2025-01-03 13:17,102.62,2990
2025-01-03 13:18,101.91,1733
2025-01-03 13:19,102.10,2741
2025-01-03 13:20,102.67,1446
2025-01-03 13:21,102.91,2982
2025-01-03 13:22,102.60,1549
2025-01-03 13:23,102.75,1661
2025-01-03 13:24,102.96,2183
2025-01-03 13:25,102.56,1267
2025-01-03 13:26,102.03,1703
2025-01-03 13:27,101.80,2831
2025-01-03 13:28,101.74,1203
2025-01-03 13:29,101.59,2282
2025-01-03 13:30,101.71,1254
2025-01-03 13:31,101.17,2903
2025-01-03 13:32,101.50,1001
2025-01-03 13:33,101.08,2962
2025-01-03 13:34,99.60,2862
2025-01-03 13:35,100.32,1270
2025-01-03 13:36,100.64,2790
2025-01-03 13:37,100.35,2910
2025-01-03 13:38,100.51,1738
2025-01-03 13:39,100.35,1512
2025-01-03 13:40,101.00,2328
2025-01-03 13:41,101.36,1338
2025-01-03 13:42,102.03,2486
2025-01-03 13:43,102.25,2432
2025-01-03 13:44,102.27,1186
2025-01-03 13:45,101.74,2441
2025-01-03 13:46,102.02,1159
2025-01-03 13:47,102.22,1271
2025-01-03 13:48,101.72,1911
2025-01-03 13:49,101.38,1019
2025-01-03 13:50,101.84,1246
2025-01-03 13:51,101.86,2761
2025-01-03 13:52,101.63,1145
2025-01-03 13:53,101.75,1468
2025-01-03 13:54,101.15,1209
2025-01-03 13:55,101.69,1211
2025-01-03 13:56,101.29,1280
2025-01-03 13:57,102.24,1783
2025-01-03 13:58,102.37,1272
2025-01-03 13:59,101.54,2313
2025-01-03 14:00,101.82,2086
2025-01-03 14:01,101.80,2153
2025-01-03 14:02,102.53,1901
2025-01-03 14:03,102.57,1719
2025-01-03 14:04,102.45,1310
2025-01-03 14:05,101.75,2883
2025-01-03 14:06,101.11,2761
2025-01-03 14:07,101.51,1444
2025-01-03 14:08,101.70,2541
2025-01-03 14:09,101.82,1252
2025-01-03 14:10,101.41,2972
2025-01-03 14:11,101.14,1879
2025-01-03 14:12,101.04,1567
2025-01-03 14:13,101.29,2320
2025-01-03 14:14,101.84,2228
2025-01-03 14:15,102.16,2476
2025-01-03 14:16,101.48,2414
2025-01-03 14:17,100.94,1054
2025-01-03 14:18,101.36,1617
2025-01-03 14:19,100.76,1420
2025-01-03 14:20,100.17,2531
2025-01-03 14:21,100.10,1802
2025-01-03 14:22,100.05,2838
2025-01-03 14:23,100.21,2625
2025-01-03 14:24,100.77,1230
2025-01-03 14:25,100.61,1493
2025-01-03 14:26,99.94,2081
2025-01-03 14:27,99.94,2820
2025-01-03 14:28,101.40,2912
2025-01-03 14:29,101.19,1648
2025-01-03 14:30,101.86,2164
2025-01-03 14:31,102.60,1861
2025-01-03 14:32,102.09,2562
2025-01-03 14:33,102.66,1964
2025-01-03 14:34,103.48,1034
2025-01-03 14:35,103.24,2202
2025-01-03 14:36,103.60,1081
2025-01-03 14:37,103.76,2889
2025-01-03 14:38,104.58,2037
2025-01-03 14:39,104.90,1586
2025-01-03 14:40,104.50,1850
2025-01-03 14:41,104.07,1867
2025-01-03 14:42,104.01,2098
2025-01-03 14:43,103.81,2101
2025-01-03 14:44,103.51,1634
2025-01-03 14:45,103.24,1161
2025-01-03 14:46,102.90,2654
2025-01-03 14:47,102.88,1318
2025-01-03 14:48,102.40,2299
2025-01-03 14:49,102.28,2563
2025-01-03 14:50,102.67,1135
2025-01-03 14:51,102.01,1635
2025-01-03 14:52,101.76,2733
2025-01-03 14:53,100.99,1488
2025-01-03 14:54,101.19,1889
2025-01-03 14:55,101.26,1237
2025-01-03 14:56,100.61,1633
2025-01-03 14:57,100.81,2364
2025-01-03 14:58,100.76,1244
2025-01-03 14:59,99.94,1025
2025-01-03 15:00,99.74,1335
2025-01-03 15:01,98.99,2016
2025-01-03 15:02,99.57,2603
2025-01-03 15:03,99.39,2684
2025-01-03 15:04,99.34,1259
2025-01-03 15:05,99.04,2535
2025-01-03 15:06,99.12,2815
2025-01-03 15:07,98.73,1241
2025-01-03 15:08,98.75,2652
2025-01-03 15:09,98.63,1879
2025-01-03 15:10,98.60,2458
2025-01-03 15:11,98.78,2996
2025-01-03 15:12,98.60,1932
2025-01-03 15:13,98.51,2046
2025-01-03 15:14,98.14,2160
2025-01-03 15:15,98.59,1341
2025-01-03 15:16,98.33,1210
2025-01-03 15:17,98.61,2831
2025-01-03 15:18,97.90,1467
2025-01-03 15:19,97.54,2517
2025-01-03 15:20,97.39,2767
2025-01-03 15:21,97.38,1025
2025-01-03 15:22,97.40,1784
2025-01-03 15:23,97.96,2884
2025-01-03 15:24,98.64,2756
2025-01-03 15:25,99.58,1072
2025-01-03 15:26,98.53,2516
2025-01-03 15:27,98.17,2342
2025-01-03 15:28,97.79,1852
2025-01-03 15:29,98.00,2875
2025-01-03 15:30,97.93,1159
2025-01-03 15:31,97.54,2170
2025-01-03 15:32,97.12,2847
2025-01-03 15:33,97.55,1107
2025-01-03 15:34,97.94,1094
2025-01-03 15:35,98.75,2953
2025-01-03 15:36,97.92,2773
2025-01-03 15:37,98.52,1578
2025-01-03 15:38,98.58,1176
2025-01-03 15:39,98.15,2132
2025-01-03 15:40,97.69,1597
2025-01-03 15:41,97.82,2154
2025-01-03 15:42,98.00,1496
2025-01-03 15:43,97.20,1950
2025-01-03 15:44,96.29,2582
2025-01-03 15:45,97.27,2589
2025-01-03 15:46,97.64,2557
2025-01-03 15:47,98.65,2630
2025-01-03 15:48,98.65,1839
2025-01-03 15:49,98.71,1048
2025-01-03 15:50,98.76,2719
2025-01-03 15:51,99.21,2420
2025-01-03 15:52,100.09,1002
2025-01-03 15:53,99.24,2554
2025-01-03 15:54,98.70,2489
2025-01-03 15:55,97.89,1629
2025-01-03 15:56,98.38,1487
2025-01-03 15:57,98.75,1859
2025-01-03 15:58,98.58,1291
2025-01-03 15:59,98.59,2457
2025-01-03 16:00,98.56,1474
2025-01-03 16:01,98.70,2837
2025-01-03 16:02,99.00,2834
2025-01-03 16:03,98.57,1762
2025-01-03 16:04,97.77,2189
2025-01-03 16:05,97.98,1195
2025-01-03 16:06,97.27,1807
2025-01-03 16:07,97.25,1153
2025-01-03 16:08,97.10,2356
2025-01-03 16:09,97.00,2974
2025-01-03 16:10,97.28,2742
2025-01-03 16:11,97.59,1645
2025-01-03 16:12,98.03,2703
2025-01-03 16:13,97.81,2506
2025-01-03 16:14,97.55,1478
2025-01-03 16:15,98.04,1152
2025-01-03 16:16,98.30,2577
2025-01-03 16:17,98.20,2197
2025-01-03 16:18,98.38,1920
2025-01-03 16:19,98.53,1954
2025-01-03 16:20,98.43,1733
2025-01-03 16:21,98.67,2975
2025-01-03 16:22,98.74,1948
2025-01-03 16:23,98.19,1542
2025-01-03 16:24,98.32,2653
2025-01-03 16:25,98.15,2405
2025-01-03 16:26,97.89,2235
2025-01-03 16:27,98.63,1082
2025-01-03 16:28,98.84,1303
2025-01-03 16:29,99.80,1186
2025-01-03 16:30,99.48,1811
2025-01-03 16:31,98.21,2051
2025-01-03 16:32,98.61,2679
2025-01-03 16:33,98.74,1356
2025-01-03 16:34,99.24,1926
2025-01-03 16:35,99.34,2138
2025-01-03 16:36,99.33,1946
2025-01-03 16:37,98.95,1208
2025-01-03 16:38,99.04,1024
2025-01-03 16:39,98.79,1126
2025-01-03 16:40,99.47,1267
2025-01-03 16:41,98.23,1405
2025-01-03 16:42,98.44,2290
2025-01-03 16:43,98.01,2920
2025-01-03 16:44,97.61,1530
2025-01-03 16:45,97.09,2878
2025-01-03 16:46,97.13,1132
2025-01-03 16:47,97.03,1404
2025-01-03 16:48,97.47,1263
2025-01-03 16:49,97.16,1188
2025-01-03 16:50,97.94,1679
2025-01-03 16:51,97.41,1250
2025-01-03 16:52,97.95,1344
2025-01-03 16:53,98.09,2892
2025-01-03 16:54,97.26,1808
2025-01-03 16:55,96.85,2016
2025-01-03 16:56,97.59,1353
2025-01-03 16:57,97.73,1724
2025-01-03 16:58,97.80,1573
2025-01-03 16:59,98.12,1913
2025-01-03 17:00,98.22,2268
2025-01-03 17:01,98.13,2263
2025-01-03 17:02,98.14,1843
2025-01-03 17:03,98.56,2807
2025-01-03 17:04,98.39,1572
2025-01-03 17:05,98.33,1784
2025-01-03 17:06,98.55,2811
2025-01-03 17:07,98.80,2632
2025-01-03 17:08,98.11,2642
2025-01-03 17:09,97.99,2113
2025-01-03 17:10,98.41,2601
2025-01-03 17:11,96.96,2460
2025-01-03 17:12,96.57,1992
2025-01-03 17:13,97.05,1704
2025-01-03 17:14,97.55,1795
2025-01-03 17:15,97.25,1553
2025-01-03 17:16,97.43,1448
2025-01-03 17:17,97.83,1060
2025-01-03 17:18,98.52,1119
2025-01-03 17:19,97.99,2656
2025-01-03 17:20,98.60,2570
2025-01-03 17:21,98.57,2196
2025-01-03 17:22,99.92,1205
2025-01-03 17:23,99.92,1507
2025-01-03 17:24,99.70,2671
2025-01-03 17:25,99.37,2620
2025-01-03 17:26,99.52,2941
2025-01-03 17:27,99.43,1449
2025-01-03 17:28,98.17,1795
2025-01-03 17:29,97.52,1726
2025-01-03 17:30,98.94,1355
2025-01-03 17:31,98.32,1360
2025-01-03 17:32,98.36,2511
2025-01-03 17:33,98.80,2428
2025-01-03 17:34,98.37,2440
2025-01-03 17:35,98.89,2434
2025-01-03 17:36,98.51,1291
2025-01-03 17:37,99.03,2153
2025-01-03 17:38,99.93,2659
2025-01-03 17:39,99.63,2805
2025-01-03 17:40,100.24,1359
2025-01-03 17:41,100.12,2004
2025-01-03 17:42,100.29,2232
2025-01-03 17:43,100.33,1448
2025-01-03 17:44,100.90,1679
2025-01-03 17:45,100.97,2879
2025-01-03 17:46,100.28,1697
2025-01-03 17:47,99.69,2468
2025-01-03 17:48,100.08,2778
2025-01-03 17:49,100.89,1662
2025-01-03 17:50,101.16,2443
2025-01-03 17:51,101.26,2878
2025-01-03 17:52,101.41,2077
2025-01-03 17:53,101.60,2762
2025-01-03 17:54,101.47,2442
2025-01-03 17:55,101.62,2929
2025-01-03 17:56,101.27,1689
2025-01-03 17:57,100.70,1618
2025-01-03 17:58,100.10,2499
2025-01-03 17:59,101.33,2942
2025-01-03 18:00,100.67,1997
2025-01-03 18:01,100.95,2329
2025-01-03 18:02,100.62,2150
2025-01-03 18:03,101.34,2420
2025-01-03 18:04,101.87,1730
2025-01-03 18:05,101.43,1457
2025-01-03 18:06,100.96,1774
2025-01-03 18:07,100.17,1628
2025-01-03 18:08,100.13,1363
2025-01-03 18:09,99.71,2492
2025-01-03 18:10,100.49,2173
2025-01-03 18:11,100.50,1801
2025-01-03 18:12,101.01,2162
2025-01-03 18:13,100.32,1066
2025-01-03 18:14,100.50,2656
2025-01-03 18:15,100.90,2981
2025-01-03 18:16,100.35,1213
2025-01-03 18:17,99.89,2918
2025-01-03 18:18,99.44,1159
2025-01-03 18:19,99.45,1487
2025-01-03 18:20,99.20,2302
2025-01-03 18:21,99.56,2813
2025-01-03 18:22,100.46,2372
2025-01-03 18:23,100.25,2308
2025-01-03 18:24,100.19,1023
2025-01-03 18:25,99.74,1543
2025-01-03 18:26,99.94,1717
2025-01-03 18:27,100.68,1525
2025-01-03 18:28,100.87,1098
2025-01-03 18:29,100.09,1790
2025-01-03 18:30,99.61,1340
2025-01-03 18:31,99.80,2811
2025-01-03 18:32,98.92,1719
2025-01-03 18:33,99.45,2118
2025-01-03 18:34,98.78,2615
2025-01-03 18:35,99.45,2769
2025-01-03 18:36,98.70,1461
2025-01-03 18:37,98.31,1333
2025-01-03 18:38,97.45,1068
2025-01-03 18:39,97.72,1603
2025-01-03 18:40,98.11,1214
2025-01-03 18:41,98.16,1151
2025-01-03 18:42,97.59,1329
2025-01-03 18:43,98.46,2499
2025-01-03 18:44,99.52,1190
2025-01-03 18:45,100.07,1692
2025-01-03 18:46,99.49,1988
2025-01-03 18:47,99.11,2442
2025-01-03 18:48,100.28,1337
2025-01-03 18:49,100.51,2243
